Sujet,Trial,Condition,Filter,Imname,Actor0,Actor1,Actor2,Actor3,Actor4,Actor5,Actor6,Actor7,Actor8,Actor9,Answer,Accu,RT,Score,Scoreperc
ALRE2209,train,pos,0,pos0_id11_im1.bmp_pos0_id5_im1.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,711.1807264000017,9,92.85714285714286
ALRE2209,train,pos,30,pos30_id5_im20.bmp_pos30_id16_im19.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,715.1059658000013,10,92.85714285714286
ALRE2209,train,pos,fs,posfs_id11_im2.bmp_posfs_id13_im29.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,719.2643294000009,11,92.85714285714286
ALRE2209,train,pos,0,pos0_id19_im8.bmp_pos0_id19_im27.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,723.6471829000002,12,92.85714285714286
ALRE2209,train,pos,fs,posfs_id13_im29.bmp_posfs_id13_im15.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,727.5391952999998,13,92.85714285714286
ALRE2209,train,inv,150,pos150_id20_im12.bmp_pos150_id7_im15.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,731.7640433999986,14,92.85714285714286
ALRE2209,train,inv,0,pos0_id7_im15.bmp_pos0_id19_im4.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,0,735.9140986999992,14,92.85714285714286
ALRE2209,train,inv,120,pos120_id4_im15.bmp_pos120_id4_im20.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,740.1058731999983,15,92.85714285714286
ALRE2209,train,inv,30,pos30_id13_im29.bmp_pos30_id13_im10.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,0,744.1893047000012,15,92.85714285714286
ALRE2209,train,inv,0,pos0_id5_im10.bmp_pos0_id16_im2.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,748.364222799999,16,92.85714285714286
ALRE2209,train,inv,60,pos60_id11_im1.bmp_pos60_id11_im10.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,0,752.9890305000008,16,92.85714285714286
ALRE2209,train,inv,fs,posfs_id17_im8.bmp_posfs_id17_im9.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,756.7724450999995,17,92.85714285714286
ALRE2209,train,inv,90,pos90_id19_im8.bmp_pos90_id16_im3.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,761.4390975999995,18,92.85714285714286
ALRE2209,train,inv,90,pos90_id16_im2.bmp_pos90_id13_im10.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,765.7560931000007,19,92.85714285714286
ALRE2209,train,inv,60,pos60_id19_im8.bmp_pos60_id16_im3.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,770.1724529999992,20,92.85714285714286
ALRE2209,train,inv,30,pos30_id7_im14.bmp_pos30_id7_im15.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,776.188955900001,21,92.85714285714286
ALRE2209,train,inv,120,pos120_id5_im20.bmp_pos120_id20_im3.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,780.2808593000009,22,92.85714285714286
ALRE2209,train,inv,fs,posfs_id19_im8.bmp_posfs_id19_im4.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,0,785.2058327999985,22,92.85714285714286
ALRE2209,train,inv,150,pos150_id7_im15.bmp_pos150_id7_im14.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,789.7390223000002,23,92.85714285714286
ALRE2209,train,neg,60,neg60_id19_im8.bmp_neg60_id19_im4.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,793.5973445999989,24,92.85714285714286
ALRE2209,train,neg,120,neg120_id17_im14.bmp_neg120_id17_im9.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,798.4640072000002,25,92.85714285714286
ALRE2209,train,neg,150,neg150_id11_im2.bmp_neg150_id13_im29.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,802.9311663000008,26,92.85714285714286
ALRE2209,train,neg,30,neg30_id2_im16.bmp_neg30_id2_im2.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,807.0393311000007,27,92.85714285714286
ALRE2209,train,neg,30,neg30_id5_im10.bmp_neg30_id5_im1.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,811.297447500001,28,92.85714285714286
ALRE2209,train,neg,90,neg90_id2_im3.bmp_neg90_id7_im26.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,815.7557129000015,29,92.85714285714286
ALRE2209,train,neg,60,neg60_id17_im9.bmp_neg60_id4_im7.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,819.7726002999989,30,92.85714285714286
ALRE2209,train,neg,fs,negfs_id17_im14.bmp_negfs_id2_im3.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,0,824.3808800000006,30,92.85714285714286
ALRE2209,train,neg,0,neg0_id4_im15.bmp_neg0_id5_im1.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,828.7644854999999,31,92.85714285714286
ALRE2209,train,neg,120,neg120_id16_im3.bmp_neg120_id16_im19.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,832.9309472999994,32,92.85714285714286
ALRE2209,train,neg,90,neg90_id7_im26.bmp_neg90_id7_im15.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,837.5312076000009,33,92.85714285714286
ALRE2209,train,neg,150,neg150_id11_im1.bmp_neg150_id11_im2.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,841.4059531999992,34,92.85714285714286
ALRE2209,train,neg,0,neg0_id4_im7.bmp_neg0_id17_im9.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,845.3393619999988,35,92.85714285714286
ALRE2209,train,neg,fs,negfs_id5_im10.bmp_negfs_id20_im3.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,849.648638300001,36,92.85714285714286
ALRE2209,0,inv,90,pos90_id13_im15.bmp_pos90_id19_im27.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,876.2979454000015,1,0
ALRE2209,0,inv,0,pos0_id16_im3.bmp_pos0_id19_im8.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,0,880.972492500001,1,0
ALRE2209,0,inv,30,pos30_id13_im15.bmp_pos30_id19_im27.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,0,885.5477542000008,1,0
ALRE2209,0,inv,150,pos150_id16_im3.bmp_pos150_id16_im2.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,890.4395675999986,2,0
ALRE2209,0,inv,fs,posfs_id20_im12.bmp_posfs_id20_im3.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,894.9312284000007,3,0
ALRE2209,0,inv,60,pos60_id11_im1.bmp_pos60_id2_im16.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,899.5893794000003,4,0
ALRE2209,0,inv,120,pos120_id11_im10.bmp_pos120_id11_im1.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,904.4060270000009,5,0
ALRE2209,0,inv,150,pos150_id20_im12.bmp_pos150_id16_im19.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,908.8310008000008,6,0
ALRE2209,0,inv,120,pos120_id13_im10.bmp_pos120_id13_im29.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,0,913.6979439999996,6,0
ALRE2209,0,inv,90,pos90_id11_im2.bmp_pos90_id11_im10.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,0,918.2312366000006,6,0
ALRE2209,0,inv,30,pos30_id16_im2.bmp_pos30_id16_im19.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,922.9726776999996,7,0
ALRE2209,0,inv,0,pos0_id17_im8.bmp_pos0_id11_im10.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,0,927.7228189999987,7,0
ALRE2209,0,inv,60,pos60_id19_im4.bmp_pos60_id19_im8.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,932.3893282999998,8,0
ALRE2209,0,inv,fs,posfs_id16_im3.bmp_posfs_id16_im2.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,937.7560846000015,9,0
ALRE2209,1,neg,60,neg60_id13_im15.bmp_neg60_id13_im10.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,945.8810703999989,10,0
ALRE2209,1,neg,120,neg120_id2_im2.bmp_neg120_id11_im10.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,950.3894001000008,11,0
ALRE2209,1,neg,30,neg30_id20_im3.bmp_neg30_id20_im12.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,954.6560399000009,12,0
ALRE2209,1,neg,0,neg0_id2_im16.bmp_neg0_id11_im1.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,959.022766099999,13,0
ALRE2209,1,neg,fs,negfs_id4_im7.bmp_negfs_id17_im9.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,963.6393661000002,14,0
ALRE2209,1,neg,150,neg150_id2_im3.bmp_neg150_id7_im26.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,968.0228012000007,15,0
ALRE2209,1,neg,0,neg0_id13_im15.bmp_neg0_id19_im27.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,972.7894545000017,16,0
ALRE2209,1,neg,fs,negfs_id13_im10.bmp_negfs_id13_im15.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,977.2478042000002,17,0
ALRE2209,1,neg,150,neg150_id16_im3.bmp_neg150_id16_im19.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,981.3313511000015,18,0
ALRE2209,1,neg,90,neg90_id19_im27.bmp_neg90_id19_im8.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,0,986.0226035999985,18,0
ALRE2209,1,neg,30,neg30_id2_im16.bmp_neg30_id11_im1.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,990.6897073,19,0
ALRE2209,1,neg,60,neg60_id7_im14.bmp_neg60_id7_im15.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,995.473038600001,20,0
ALRE2209,1,neg,120,neg120_id13_im10.bmp_neg120_id13_im15.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,999.9893112999998,21,0
ALRE2209,1,neg,90,neg90_id19_im8.bmp_neg90_id16_im3.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,0,1004.6730033999993,21,0
ALRE2209,2,inv,150,pos150_id4_im7.bmp_pos150_id17_im8.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,1013.3144221000002,22,0
ALRE2209,2,inv,fs,posfs_id19_im27.bmp_posfs_id19_im8.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],same,1,1017.4977141999989,23,0
ALRE2209,2,inv,fs,posfs_id20_im30.bmp_posfs_id11_im2.bmp,['Im_RobertPattinson.png', 'Im_DanielRadcliffe.png', 'Im_OrlandoBloom.png', 'Im_KeanuReeves.png', 'Im_BenStiller.png', 'Im_PatrickDempsey.png', 'Im_GeorgeClooney.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png', 'Im_RyanGosling.png'],diff,1,1021.7645135999992,24,0
